533,57800
534,57300
535,58000
536,58100
537,58600
538,58700
539,58900
540,58900
541,61500
542,59800
543,59900
544,60000
545,60100
546,59900
547,60700
548,60800
549,61100
550,63400
551,61300
552,61500
553,62300
554,62000
555,61800
556,62700
557,42600
558,57200
559,57400
560,73800
561,59100
562,66100
563,65700
564,66200
565,66200
566,66300
567,66900
568,68800
569,67500
570,67200
571,67100
572,67800
573,68100
574,68200
575,68400
576,70700
577,68800
578,69400
579,69500
580,69600
581,88600
582,70100
583,70400
584,72100
585,71500
586,71700
587,71600
588,71400
589,72100
590,72400
591,72400
592,72600
593,70900
594,71000
595,71200
596,71500
597,39900
598,43300
599,39900
600,41000
601,39400
602,39400
603,39200
604,39100
605,39300
606,40900
607,39700
608,40900
609,40200
610,40200
611,41600
612,40000
613,40300
614,40300
615,40300
616,40600
617,40600
618,45100
619,41100
620,41000
621,41100
622,80500
623,79100
624,78800
625,79000
626,79300
627,79300
628,79200
629,79800
630,79500
631,80100
632,80000
633,80400
634,80600
635,81000
636,83100
637,81600
638,81700
639,82100
640,82100
641,82200
642,83000
643,74500
644,71000
645,68700
646,76600
647,76100
648,71200
649,84500
650,85200
651,85100
652,88000
653,87900
654,87900
655,88400
656,88300
657,90700
658,89100
659,89300
660,89500
661,89800
662,89900
663,90500
664,90500
665,91000
666,91100
667,101900
668,91100
669,91800
670,93600
671,48900
672,49100
673,49000
674,49000
675,49100
676,49300
677,49700
678,49800
679,49800
680,57200
681,50200
682,52900
683,52900
684,53100
685,55100
686,54100
687,54200
688,54100
689,54400
690,54300
691,54300
692,54300
693,56200
694,55300
695,55400
696,55100
697,55200
698,55300
699,55800
700,55900
701,55800
702,56100
703,57600
704,56600
705,75300
706,67300
707,71400
708,85500
709,70800
710,62200
711,55600
712,66000
713,55900
714,61100
715,90100
716,100700
717,101700
718,102100
719,102800
720,113600
721,97100
722,95300
723,87500
724,105200
725,101700
726,84600
727,76700
728,85000
729,56500
730,56600
731,56300
732,56300
733,56300
734,57900
735,56700
736,56700
737,56700
738,56700
739,56800
740,57100
741,57200
742,57300
743,57400
744,57600
745,65000
746,74100
747,59700
748,59700
749,59900
750,59900
751,60300
752,60200
753,60400
754,62200
755,60800
756,60800
757,61400
758,61400
759,61400
760,79700
761,63800
762,65800
763,62300
764,62500
765,62400
766,62500
767,62600
768,62700
769,63200
770,79500
771,96900
772,81900
773,62700
774,62500
775,62800
776,62800
777,62800
778,73800
779,73900
780,89700
781,91800
782,99200
783,91900
784,99600
785,103700
786,100900
787,104000
788,103600
789,90600
790,93600
791,98700
792,111700
793,107900
794,116600
795,110100
796,113700
797,116000
798,117700
799,93700
800,108200
801,118600
802,119400
803,119300
804,120500
805,119200
806,105100
807,109600
808,117600
809,68800
810,68600
811,68600
812,68500
813,68600
814,68400
815,68600
816,68700
817,68800
818,69100
819,69200
820,69400
821,103600
822,95000
823,115300
824,102400
825,70800
826,70700
827,70600
828,70900
829,72600
830,70900
831,71400
832,71300
833,71400
834,71600
835,71800
836,71900
837,72100
838,73800
839,72300
840,73200
841,73100
842,74000
843,73600
844,74900
845,74000
846,73900
847,77300
848,74300
849,74400
850,74400
851,74400
852,74600
853,76400
854,75500
855,82900
856,86000
857,76100
858,76000
859,76000
860,76200
861,76000
862,76200
863,77900
864,76400
865,76700
866,76700
867,77000
868,77100
869,77200
870,77500
871,77500
872,79000
873,78000
874,78200
875,78200
876,78400
877,78500
878,79200
879,79300
880,79400
881,80900
882,79700
883,79700
884,79900
885,80000
886,80200
887,80500
888,80700
889,80800
890,87700
891,81000
892,82700
893,81400
894,117200
895,82500
896,82400
897,82500
898,90800
899,82600
900,83100
901,82800
902,83300
903,83300
904,83400
905,83600
906,130400
907,102800
908,113500
909,127500
910,85400
911,85200
912,85300
913,102800
914,85500
915,85500
916,85500
917,85600
918,86000
919,86400
920,86200
921,93500
922,86500
923,87200
924,87400
925,87400
926,87300
927,87400
928,87600
929,89400
930,88000
931,105500
932,90600
933,90800
934,91200
935,91200
936,91500
937,102600
938,92200
939,107500
940,89800
941,90000
942,90200
943,90400
944,91700
945,131800
946,122600
947,142900
948,150500
949,97400
950,99700
951,92500
952,92600
953,93500
954,93100
955,138500
956,165500
957,183100
958,157900
959,101500
960,97300
961,97300
962,104500
963,97100
964,97100
965,97200
966,97300
967,97600
968,98000
969,99200
970,97900
971,112600
972,95900
973,96000
974,96200
975,96300
976,96500
977,102700
978,114600
979,102300
980,102400
981,118400
982,103300
983,103200
984,103200
985,119700
986,106400
987,106600
988,106900
989,106900
990,107300
991,107400
992,107600
993,108000
994,108200
995,108300
996,108500
997,110200
998,108700
999,122700
1000,106200
