207,26700
208,26300
209,27200
210,27100
211,28300
212,28900
213,28100
214,29300
215,28400
216,29000
217,51900
218,44600
219,31200
220,31100
221,29900
222,32500
223,29700
224,30200
225,29500
226,30400
227,30800
228,30900
229,31000
230,31400
231,31500
232,31800
233,34600
234,48700
235,33300
236,36600
237,38100
238,36800
239,36500
240,39700
241,54000
242,22000
243,28200
244,21300
245,21100
246,21100
247,37100
248,35700
249,36700
250,37800
251,43100
252,72200
253,39500
254,39000
255,36700
256,36800
257,38600
258,39300
259,59900
260,42300
261,44800
262,45400
263,44900
264,43300
265,57100
266,43200
267,43600
268,42100
269,42800
270,41800
271,43900
272,43300
273,46300
274,46100
275,46000
276,46500
277,46500
278,45400
279,49400
280,45000
281,50200
282,48100
283,48500
284,47800
285,49300
286,49500
287,50200
288,52700
289,49900
290,52900
291,52700
292,50900
293,51000
294,52300
295,53300
296,51900
297,51900
298,51600
299,57200
300,84600
301,88400
302,62100
303,55000
304,54900
305,70100
306,67500
307,62200
308,61300
309,55300
310,57100
311,57900
312,52200
313,69600
314,63200
315,63500
316,58700
317,57300
318,104400
319,86500
320,58000
321,62300
322,67600
323,59600
324,98600
325,57800
326,69100
327,63800
328,60400
329,56100
330,76900
331,69100
332,40100
333,66100
334,65100
335,66100
336,95600
337,66600
338,66300
339,66900
340,67200
341,65400
342,68300
343,74900
344,73000
345,77400
346,76400
347,75600
348,94600
349,66200
350,77900
351,76800
352,82300
353,88000
354,78500
355,81000
356,81700
357,82600
358,80700
359,78100
360,77900
361,74200
362,73000
363,100800
364,75500
365,74500
366,72100
367,100700
368,84000
369,72800
370,86300
371,78600
372,91100
373,89400
374,88600
375,90200
376,89700
377,84300
378,92500
379,89300
380,91100
381,83900
382,79100
383,89000
384,88500
385,78900
386,74700
387,88800
388,90700
389,87900
390,89000
391,88800
392,86100
393,83700
394,91200
395,133700
396,95000
397,86100
398,126600
399,99600
400,100600
401,86700
402,91600
403,92800
404,95900
405,84200
406,101300
407,96900
408,87900
409,88600
410,88700
411,86500
412,80800
413,82300
414,81500
415,82800
416,81800
417,81700
418,94800
419,87900
420,89100
421,87900
422,89600
423,90600
424,90900
425,90900
426,95600
427,91900
428,96500
429,96200
430,95200
431,92300
432,106600
433,106500
434,112800
435,117900
436,117700
437,137000
438,96500
439,89800
440,94400
441,94800
442,91800
443,91300
444,91200
445,90600
446,91400
447,92700
448,95100
449,95700
450,95100
451,108200
452,108900
453,137700
454,137500
455,142300
456,110100
457,102500
458,101500
459,109500
460,107900
461,111100
462,100700
463,98800
464,102100
465,100900
466,142900
467,102300
468,104900
469,103800
470,103600
471,100400
472,106600
473,105400
474,106300
475,108000
476,164900
477,146700
478,147500
479,118700
480,112700
481,169300
482,138400
483,172200
484,134900
485,124000
486,126200
487,125300
488,121700
489,142800
490,132300
491,116900
492,121900
493,118100
494,118700
495,118800
496,122100
497,121200
498,120500
499,213500
500,138200
501,91900
502,137800
503,124300
504,126000
505,121700
506,122600
507,122800
508,125400
509,124500
510,127100
511,126700
512,143500
513,126100
514,127100
515,129700
516,170800
517,167100
518,165900
519,145700
520,151200
521,159500
522,182000
523,176500
524,190600
525,199700
526,191600
527,202500
528,182600
529,189000
530,185800
531,177100
532,192700
533,189900
534,192400
535,203200
536,191400
537,191600
538,191400
539,171600
540,185400
541,181000
542,201500
543,193200
544,187300
545,186400
546,169800
547,105800
548,105800
549,149600
550,173900
551,151000
552,104000
553,103800
554,104400
555,104400
556,104700
557,104600
558,114300
559,113000
560,113000
561,106100
562,113700
563,106800
564,116500
565,107600
566,108100
567,108500
568,108800
569,109200
570,109600
571,110100
572,117800
573,110700
574,118100
575,111900
576,112000
577,114300
578,112600
579,112900
580,120600
581,114000
582,120600
583,122800
584,129700
585,115700
586,116100
587,118000
588,116400
589,118600
590,117100
591,117800
592,118700
593,118300
594,126000
595,128700
596,143200
597,127600
598,137400
599,141600
600,130700
601,128600
602,158700
603,122700
604,123300
605,123000
606,219100
607,121300
608,147600
609,146100
610,128800
611,236300
612,173900
613,124000
614,123800
615,124200
616,142000
617,128600
618,198300
619,225000
620,157700
621,179800
622,134600
623,135000
624,151600
625,206000
626,167600
627,145400
628,147600
629,149700
630,170200
631,142000
632,143100
633,143000
634,143200
635,144000
636,144300
637,144700
638,145300
639,145700
640,146100
641,218300
642,166800
643,152100
644,160800
645,152900
646,166000
647,169300
648,149400
649,150300
650,157300
651,150600
652,151500
653,159600
654,152100
655,160100
656,155600
657,154300
658,154500
659,154700
660,162500
661,157500
662,156400
663,156800
664,158300
665,158200
666,180400
667,160300
668,160100
669,159900
670,160200
671,161200
672,161400
673,181000
674,180000
675,295000
676,213400
677,177000
678,154800
679,157000
680,155600
681,156900
682,156600
683,156600
684,165000
685,193200
686,202700
687,163400
688,168200
689,176700
690,155400
691,155700
692,156300
693,156600
694,158400
695,152500
696,153200
697,153700
698,154100
699,156200
700,168100
701,151600
702,152100
703,152800
704,152600
705,154300
706,157700
707,158300
708,158900
709,159000
710,167200
711,160200
712,160600
713,161100
714,161200
715,163600
716,162000
717,163000
718,164000
719,163000
720,176900
721,164900
722,219800
723,167100
724,167000
725,166500
726,167000
727,205200
728,167600
729,173100
730,201400
731,168800
732,171700
733,165500
734,184800
735,166600
736,167100
737,167500
738,167400
739,201800
740,163700
741,171200
742,164800
743,165200
744,165900
745,166100
746,166600
747,167200
748,167300
749,169000
750,168700
751,168700
752,169200
753,169300
754,170800
755,169900
756,171000
757,171600
758,177900
759,219300
760,177500
761,223500
762,178500
763,217200
764,179700
765,221600
766,181000
767,183400
768,181800
769,182000
770,182100
771,194700
772,208100
773,188600
774,189400
775,189200
776,197100
777,190700
778,197700
779,194200
780,193600
781,198600
782,193100
783,193400
784,195600
785,208300
786,288600
787,196600
788,198700
789,216300
790,209600
791,198000
792,204900
793,222200
794,211800
795,205100
796,214400
797,206100
798,206700
799,207500
800,211800
801,227400
802,209300
803,210200
804,218100
805,204500
806,204800
807,205300
808,214800
809,213000
810,212900
811,207300
812,216000
813,234900
814,215100
815,215400
816,228200
817,226200
818,220500
819,218200
820,213700
821,232200
822,218800
823,219200
824,229300
825,243900
826,221600
827,223700
828,224100
829,223400
830,224000
831,227600
832,224500
833,232400
834,235700
835,228100
836,233800
837,234100
838,235500
839,252400
840,242300
841,242800
842,245000
843,254700
844,304800
845,248300
846,239900
847,240400
848,240700
849,238900
850,262200
851,248100
852,272600
853,244100
854,251400
855,257600
856,244400
857,258400
858,248800
859,246900
860,246700
861,249500
862,248000
863,248300
864,249500
865,275000
866,263500
867,259000
868,260300
869,252100
870,252600
871,255100
872,253100
873,253800
874,256300
875,255100
876,255400
877,286400
878,454800
879,259000
880,258900
881,259300
882,257700
883,268600
884,260800
885,262000
886,263500
887,262700
888,262600
889,276000
890,263900
891,264200
892,267000
893,375400
894,366600
895,422100
896,280000
897,270500
898,268500
899,269000
900,271100
901,270500
902,270700
903,272800
904,271800
905,272700
906,274400
907,274100
908,274000
909,276600
910,275500
911,275900
912,301000
913,276500
914,278400
915,280700
916,279400
917,280300
918,285200
919,281000
920,280200
921,343700
922,359300
923,277700
924,276100
925,276300
926,279200
927,301400
928,326400
929,415200
930,301000
931,275200
932,289300
933,442500
934,372600
935,284000
936,283900
937,284000
938,284200
939,285100
940,299000
941,286200
942,288500
943,287600
944,290500
945,291000
946,289400
947,289900
948,292000
949,423300
950,458900
951,482400
952,386500
953,311700
954,294500
955,296900
956,295500
957,295700
958,297800
959,301000
960,297700
961,393500
962,414100
963,306200
964,300800
965,303100
966,312900
967,301100
968,304700
969,312400
970,295200
971,303300
972,296300
973,297000
974,298600
975,322000
976,307200
977,308000
978,307800
979,320600
980,309800
981,309900
982,312500
983,311600
984,312000
985,313900
986,313400
987,313800
988,315400
989,315000
990,317900
991,316600
992,317000
993,319700
994,318200
995,319000
996,319800
997,320500
998,338200
999,344400
1000,332000
